transactional_key,loyalty_card_key,basket_nutri_score,basket_eco_score,basket_nova_score,basket_pct_healthy,basket_pct_sustainable,basket_pct_ultra_processed,n_scored_products,basket_health_label
2032298746892,63721828983920622490,5.0,2.0,3.0,1.0,0.0,0.0,1.0,Excellent (limited data)
2032304634904,12067694942814837750,2.0,7.0,4.0,0.0,1.0,1.0,1.0,Adequate (limited data)
2032307179523,19905243613838598310,4.0,3.0,1.0,1.0,0.0,0.0,1.0,Good (limited data)
2032310079510,82436339180270223620,5.0,7.0,4.0,1.0,1.0,1.0,1.0,Good (limited data)
2032310833174,52696968545034873170,3.0,5.0,4.0,0.0,0.0,1.0,1.0,Adequate (limited data)
2032311229465,66229990151936481770,2.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032315684865,73121828217428153760,1.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032318075923,73553857864413361300,1.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032339181569,66225861505746713650,3.0,7.0,4.0,0.0,1.0,1.0,1.0,Adequate (limited data)
2032340472858,76367895387022730560,3.0,6.0,3.0,0.0,1.0,0.0,1.0,Excellent (limited data)
2032345193502,56682709928207066310,2.0,6.0,4.0,0.0,1.0,1.0,1.0,Needs Improvement (limited data)
2032348233768,18255923041507360430,1.0,1.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032352158743,62430790967506477070,5.0,2.0,3.0,1.0,0.0,0.0,1.0,Excellent (limited data)
2032364012548,85411742517245340860,1.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032375134220,22121882843508004630,1.0,4.0,3.0,0.0,0.0,0.0,1.0,Adequate (limited data)
2032381016108,41914179072932818100,2.0,4.0,3.0,0.0,0.0,0.0,1.0,Good (limited data)
2032382714910,91461780197843555790,3.0,6.0,4.0,0.0,1.0,1.0,1.0,Adequate (limited data)
2032382805011,54703352031958812620,3.0,2.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032383876099,27475769118293015400,3.0,1.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032389079059,55032198678120842280,1.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032390051879,22007210351002818680,3.0,7.0,4.0,0.0,1.0,1.0,1.0,Adequate (limited data)
2032395116563,34936055534642388980,2.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032399203348,81012315346936666740,5.0,7.0,1.0,1.0,1.0,0.0,1.0,Excellent (limited data)
2032410057746,92115508192846752300,4.0,5.0,2.0,1.0,0.0,0.0,1.0,Excellent (limited data)
2032413750313,11810175717287109960,1.0,6.0,4.0,0.0,1.0,1.0,1.0,Needs Improvement (limited data)
2032414319626,69181855480920797270,4.0,5.0,4.0,1.0,0.0,1.0,1.0,Adequate (limited data)
2032420349958,78350678367563107090,2.0,7.0,4.0,0.0,1.0,1.0,1.0,Adequate (limited data)
2032421837855,92666364152598033500,3.0,1.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032422350858,80820549704330479140,2.0,5.0,3.0,0.0,0.0,0.0,1.0,Good (limited data)
2032423793668,73122426615560846450,2.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032425731081,48464003323168951090,1.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032430692376,82501002938759880180,1.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032438647826,42240011547296656390,2.0,4.0,3.0,0.0,0.0,0.0,1.0,Good (limited data)
2032440349696,34350987831529018270,3.0,1.0,3.0,0.0,0.0,0.0,1.0,Adequate (limited data)
2032448302080,59123969329953557050,2.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032449230855,48334569090966933050,5.0,7.0,1.0,1.0,1.0,0.0,1.0,Excellent (limited data)
2032457486380,21289642602947557220,2.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032462471180,65979265137861121930,2.0,6.0,4.0,0.0,1.0,1.0,1.0,Needs Improvement (limited data)
2032464954371,28972323345107864360,2.0,6.0,3.0,0.0,1.0,0.0,1.0,Good (limited data)
2032466064394,62163347370799736400,2.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032471785482,82816099535930215170,1.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032477408284,73349574093472812860,2.0,5.0,2.0,0.0,0.0,0.0,1.0,Good (limited data)
2032487020560,46966753660917258990,2.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032487212069,86101532503226348770,5.0,2.0,3.0,1.0,0.0,0.0,1.0,Excellent (limited data)
2032488440876,47224946853871768540,2.0,6.0,4.0,0.0,1.0,1.0,1.0,Needs Improvement (limited data)
2032507100191,44815924588352054300,2.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032511693857,24238718615665080920,2.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032514497573,98197769182725099000,3.0,1.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032515898411,56395897774843809290,2.0,2.0,3.0,0.0,0.0,0.0,1.0,Adequate (limited data)
2032517864452,32249179934118933340,2.0,6.0,4.0,0.0,1.0,1.0,1.0,Needs Improvement (limited data)
2032521127943,42861805141921133460,1.0,5.0,3.0,0.0,0.0,0.0,1.0,Adequate (limited data)
2032522796073,83465616332355840980,3.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032528802832,31174512331573888760,4.0,2.0,1.0,1.0,0.0,0.0,1.0,Good (limited data)
2032530531329,82274828517383451200,4.0,2.0,4.0,1.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032535294993,62784298138706590580,4.0,3.0,2.0,1.0,0.0,0.0,1.0,Good (limited data)
2032544925734,15324707841630483300,5.0,5.0,1.0,1.0,0.0,0.0,1.0,Excellent (limited data)
2032548043809,26962690821863822040,1.0,4.0,3.0,0.0,0.0,0.0,1.0,Adequate (limited data)
2032549694497,46970341687990114500,3.0,1.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032551479336,48695318695920968870,5.0,6.0,3.0,1.0,1.0,0.0,1.0,Excellent (limited data)
2032557332518,32231309664756268600,5.0,1.0,3.0,1.0,0.0,0.0,1.0,Good (limited data)
2032558282791,12020264781352164430,1.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032559448082,58230368121237450160,4.0,6.0,3.0,1.0,1.0,0.0,1.0,Excellent (limited data)
2032566095911,59090748724751124310,2.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032574302227,21909586542823377110,1.0,6.0,4.0,0.0,1.0,1.0,1.0,Needs Improvement (limited data)
2032576477223,32514332157417827870,3.0,7.0,4.0,0.0,1.0,1.0,1.0,Adequate (limited data)
2032580093960,17483031763489246510,2.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032582396936,60077437867506611770,1.0,1.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032582441989,61238181773152186950,4.0,5.0,3.0,1.0,0.0,0.0,1.0,Excellent (limited data)
2032584658944,20366509683991435700,4.0,6.0,3.0,1.0,1.0,0.0,1.0,Excellent (limited data)
2032586971137,70997879270912206740,5.0,2.0,3.0,1.0,0.0,0.0,1.0,Excellent (limited data)
2032589157409,81341364369429431370,3.0,3.5,1.0,0.0,0.5,0.0,2.0,Good (limited data)
2032590438405,65624541849415074910,3.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032592076825,15996317900087632800,2.0,5.0,1.0,0.0,0.0,0.0,1.0,Good (limited data)
2032593353734,45655849209466767540,2.0,3.0,3.0,0.0,0.0,0.0,1.0,Adequate (limited data)
2032596957200,79053985064746916080,1.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032598412300,15886197536116047540,1.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032604636161,86205884941846231350,2.0,1.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032606950427,52612322918067341890,2.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032607877160,52783587619552587030,2.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032626022409,55211344362185071100,5.0,6.0,3.0,1.0,1.0,0.0,1.0,Excellent (limited data)
2032628539422,16432566586017409000,1.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032630315054,52810544189070377050,2.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032650091558,78232156091870527570,1.0,6.0,4.0,0.0,1.0,1.0,1.0,Needs Improvement (limited data)
2032650906662,35251260178576150750,2.0,7.0,3.0,0.0,1.0,0.0,1.0,Excellent (limited data)
2032668213274,18038307954813404210,1.0,2.0,3.0,0.0,0.0,0.0,1.0,Adequate (limited data)
2032673554476,90037587444690066700,2.0,5.0,3.0,0.0,0.0,0.0,1.0,Good (limited data)
2032680718379,12821668984415100870,3.0,7.0,1.0,0.0,1.0,0.0,1.0,Excellent (limited data)
2032691975193,70851876918906715600,5.0,2.0,3.0,1.0,0.0,0.0,1.0,Excellent (limited data)
2032694679572,65963689403199417100,2.0,5.0,3.0,0.0,0.0,0.0,1.0,Good (limited data)
2032695061504,90739315278651130750,2.0,1.0,1.0,0.0,0.0,0.0,1.0,Adequate (limited data)
2032697483273,25648935772949523430,3.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032697693208,39141722758888027000,2.0,3.0,3.0,0.0,0.0,0.0,1.0,Adequate (limited data)
2032700731430,28000360317292386200,1.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032704198696,34346641795345653330,1.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032704569370,13674757058418572990,1.0,4.0,3.0,0.0,0.0,0.0,1.0,Adequate (limited data)
2032705281031,30919059032569792330,1.0,1.0,3.0,0.0,0.0,0.0,1.0,Needs Improvement (limited data)
2032707366956,81391135800615673440,4.0,2.0,4.0,1.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032709212197,57144327476587761850,1.0,5.0,3.0,0.0,0.0,0.0,1.0,Adequate (limited data)
2032717871131,41936907766100541720,2.0,4.0,3.0,0.0,0.0,0.0,1.0,Good (limited data)
2032724169748,54998777384901479440,3.0,4.0,1.0,0.0,0.0,0.0,1.0,Good (limited data)
2032724886531,36614507153702103900,3.0,4.0,3.0,0.0,0.0,0.0,1.0,Good (limited data)
2032749454338,66426147612070100590,1.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032750095398,73789377178106882660,5.0,3.0,1.0,1.0,0.0,0.0,1.0,Excellent (limited data)
2032751613981,53115006835496164200,1.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032760629254,14370867155179948150,1.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032762628104,42166363807670882130,1.0,3.0,3.0,0.0,0.0,0.0,1.0,Adequate (limited data)
2032763928602,26467627934240237230,5.0,7.0,1.0,1.0,1.0,0.0,1.0,Excellent (limited data)
2032763971608,65974805596317855350,2.0,4.0,3.0,0.0,0.0,0.0,1.0,Good (limited data)
2032766976023,91249816778577078940,1.0,7.0,4.0,0.0,1.0,1.0,1.0,Needs Improvement (limited data)
2032768255009,38720315979466509870,3.0,6.0,3.0,0.0,1.0,0.0,1.0,Excellent (limited data)
2032769947688,22900326002771159240,5.0,5.0,1.0,1.0,0.0,0.0,1.0,Excellent (limited data)
2032777656347,98870254669789217200,2.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032778405912,38412051196696192350,3.0,4.0,3.0,0.0,0.0,0.0,1.0,Good (limited data)
2032780116993,73378838794640181750,5.0,4.0,4.0,1.0,0.0,1.0,1.0,Adequate (limited data)
2032781734938,32144180407009309440,3.0,2.0,3.0,0.0,0.0,0.0,1.0,Good (limited data)
2032786064411,88353556554751437800,3.0,6.0,1.0,0.0,1.0,0.0,1.0,Excellent (limited data)
2032786790440,19841265486166317530,5.0,6.0,3.0,1.0,1.0,0.0,1.0,Excellent (limited data)
2032789620759,67966885772927851890,1.0,7.0,3.0,0.0,1.0,0.0,1.0,Good (limited data)
2032794232844,35084870313754089400,1.0,6.0,4.0,0.0,1.0,1.0,1.0,Needs Improvement (limited data)
2032794256402,65707028032571748530,4.0,4.0,3.0,1.0,0.0,0.0,1.0,Excellent (limited data)
2032800918566,15092839963436506980,2.0,2.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032802697223,76446560648741536290,3.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032803304460,78072729455679686170,1.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032803337217,72213672672021759940,2.0,4.0,3.0,0.0,0.0,0.0,1.0,Good (limited data)
2032804201473,38943202961425278700,2.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032808880140,29958405221655081460,2.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032811304965,74067085890356162550,2.0,4.0,1.0,0.0,0.0,0.0,1.0,Good (limited data)
2032817852446,70304323544649685510,1.0,2.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032818787336,49235047020503719260,2.0,4.0,3.0,0.0,0.0,0.0,1.0,Good (limited data)
2032822225938,47970599987037937990,4.0,1.0,1.0,1.0,0.0,0.0,1.0,Good (limited data)
2032823880712,61996841170713827280,2.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032837470236,88711674331985428350,2.0,5.0,2.0,0.0,0.0,0.0,1.0,Good (limited data)
2032838466563,62938943128135086900,3.0,4.0,2.0,0.0,0.0,0.0,1.0,Good (limited data)
2032839210027,63709261842239530860,4.0,5.0,3.0,1.0,0.0,0.0,1.0,Excellent (limited data)
2032841047062,10129315184546607400,1.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032841432080,48778120469974713150,2.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032850531367,57897188006990057630,1.0,4.0,3.0,0.0,0.0,0.0,1.0,Adequate (limited data)
2032852880425,72959020044709435910,3.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032857633801,38557495397465624660,1.0,6.0,4.0,0.0,1.0,1.0,1.0,Needs Improvement (limited data)
2032858352673,83430558542975582600,3.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032861635614,31187695326271769280,5.0,7.0,3.0,1.0,1.0,0.0,1.0,Excellent (limited data)
2032874064920,30088768387016721030,2.0,1.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032889064456,51936332645914685710,3.0,1.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032889918505,40432754774903948560,2.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032890066949,57311114920843170850,4.0,7.0,3.0,1.0,1.0,0.0,1.0,Excellent (limited data)
2032892484608,86825055998714198660,1.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032894611482,25183952328107652390,2.0,5.0,2.0,0.0,0.0,0.0,1.0,Good (limited data)
2032894735404,26283819836891844600,2.0,1.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032903767048,68490787674576533730,5.0,7.0,1.0,1.0,1.0,0.0,1.0,Excellent (limited data)
2032905252882,72544126567533832890,3.0,2.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032907496452,90392871392335739760,3.0,6.0,3.0,0.0,1.0,0.0,1.0,Excellent (limited data)
2032923280406,84652248782942566300,4.0,4.0,1.0,1.0,0.0,0.0,1.0,Excellent (limited data)
2032924463120,74563711344936874160,5.0,6.0,1.0,1.0,1.0,0.0,1.0,Excellent (limited data)
2032934176794,24026170685423380940,2.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032935316486,27361507436486393880,1.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032941829120,13846992670166898970,1.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032948050985,69060059980222349330,3.0,5.0,3.0,0.0,0.0,0.0,1.0,Excellent (limited data)
2032962305034,91049639725294348030,1.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032965754884,13475117881102714910,2.0,1.0,3.0,0.0,0.0,0.0,1.0,Adequate (limited data)
2032965995548,72905468979804446080,3.0,5.0,1.0,0.0,0.0,0.0,1.0,Excellent (limited data)
2032969376787,38146729176494606440,3.0,6.0,4.0,0.0,1.0,1.0,1.0,Adequate (limited data)
2032971731992,41108899950754511070,1.0,4.0,3.0,0.0,0.0,0.0,1.0,Adequate (limited data)
2032976855059,75188738637338584240,2.0,2.0,3.0,0.0,0.0,0.0,1.0,Adequate (limited data)
2032980607003,55831306984984124720,1.0,2.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032994542609,53078594314017510770,3.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2032995788817,20849020159852722730,5.0,6.0,1.0,1.0,1.0,0.0,1.0,Excellent (limited data)
2032998020097,62257703091401193510,3.0,7.0,3.0,0.0,1.0,0.0,1.0,Excellent (limited data)
2033014447134,32979753229085807680,1.0,3.0,3.0,0.0,0.0,0.0,1.0,Adequate (limited data)
2033022028801,43981432567171683780,5.0,7.0,4.0,1.0,1.0,1.0,1.0,Good (limited data)
2033031065628,57726451213392776900,2.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2033032949804,41330942324404229690,3.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2033033997315,58286619893541421590,4.0,2.0,3.0,1.0,0.0,0.0,1.0,Good (limited data)
2033035202586,88894255635352243950,3.0,7.0,4.0,0.0,1.0,1.0,1.0,Adequate (limited data)
2033038224396,43730027556069760410,2.0,4.0,1.0,0.0,0.0,0.0,1.0,Good (limited data)
2033039871017,23209835879566191990,1.0,5.0,3.0,0.0,0.0,0.0,1.0,Adequate (limited data)
2033043629100,42313906272615087990,4.0,7.0,1.0,1.0,1.0,0.0,1.0,Excellent (limited data)
2033044236331,58313611840429228970,1.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2033046412313,29559430999249056000,1.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2033048915974,48154570753860718430,3.0,2.0,1.0,0.0,0.0,0.0,1.0,Good (limited data)
2033053993985,74824949058262214000,3.0,7.0,4.0,0.0,1.0,1.0,1.0,Adequate (limited data)
2033150457894,46800116219418111310,2.0,2.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2033177808935,60705856732655352650,4.0,3.0,1.0,1.0,0.0,0.0,1.0,Good (limited data)
2033177812007,18879786262436900460,5.0,6.0,4.0,1.0,1.0,1.0,1.0,Good (limited data)
2033179542544,29625680242035420880,2.0,2.0,3.0,0.0,0.0,0.0,1.0,Adequate (limited data)
2033196136456,43221623927318457470,3.0,6.0,4.0,0.0,1.0,1.0,1.0,Adequate (limited data)
2033196164127,16424867455296012260,1.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2033204920361,62291441239606746140,2.0,4.0,3.0,0.0,0.0,0.0,1.0,Good (limited data)
2033212700673,19385461990595058500,2.0,4.0,3.0,0.0,0.0,0.0,1.0,Good (limited data)
2033222758422,72174769246242096670,1.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2033223324680,66520650664511292790,1.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2033225888770,53177598470096948800,1.0,5.0,3.0,0.0,0.0,0.0,1.0,Adequate (limited data)
2033229440008,82855540933962887600,5.0,7.0,3.0,1.0,1.0,0.0,1.0,Excellent (limited data)
2033232067604,87338783948701572640,5.0,6.0,4.0,1.0,1.0,1.0,1.0,Good (limited data)
2033234327593,74440921547415137930,3.0,6.0,4.0,0.0,1.0,1.0,1.0,Adequate (limited data)
2033235018761,47342931359971257380,2.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2033241830417,43145262096081144720,5.0,7.0,1.0,1.0,1.0,0.0,1.0,Excellent (limited data)
2033243707394,77596605234621920070,2.0,5.0,3.0,0.0,0.0,0.0,1.0,Good (limited data)
2033248611358,43210645230612146320,2.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2033249811460,69934438704553177100,2.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2033262439467,11915770367134188790,1.0,7.0,3.0,0.0,1.0,0.0,1.0,Good (limited data)
2033263714332,49972156723986726210,3.0,5.0,2.0,0.0,0.0,0.0,1.0,Excellent (limited data)
2033264115740,13061611032126414210,2.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2033265527816,50470430888315594130,1.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2033268513821,63819483526312218620,2.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2033292835880,22967540024276925490,1.0,2.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2033293729795,40231308591229294520,3.0,6.0,4.0,0.0,1.0,1.0,1.0,Adequate (limited data)
2033294275587,58468737330884639720,5.0,2.0,3.0,1.0,0.0,0.0,1.0,Excellent (limited data)
2033294578710,22814187076771919860,2.0,2.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2033294935059,87574748129781531590,4.0,7.0,4.0,1.0,1.0,1.0,1.0,Good (limited data)
2033296615455,47254004845426023070,3.0,5.0,4.0,0.0,0.0,1.0,1.0,Adequate (limited data)
2033300727825,59271518615840269010,5.0,7.0,1.0,1.0,1.0,0.0,1.0,Excellent (limited data)
2033311668267,67226934498582664920,3.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2033312039940,54324018395318684870,5.0,6.0,3.0,1.0,1.0,0.0,1.0,Excellent (limited data)
2033312148487,73814101479011510480,2.0,4.0,3.0,0.0,0.0,0.0,1.0,Good (limited data)
2033316316199,27273034101361296650,1.0,5.0,3.0,0.0,0.0,0.0,1.0,Adequate (limited data)
2033326939136,37558447145245785340,1.0,3.0,2.0,0.0,0.0,0.0,1.0,Adequate (limited data)
2033327248400,42912612690165364320,2.0,1.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2033329587233,43558581886430045730,2.0,4.0,3.0,0.0,0.0,0.0,1.0,Good (limited data)
2033334025222,27255173533854495100,1.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2033337155600,17823252241204880900,2.0,6.0,4.0,0.0,1.0,1.0,1.0,Needs Improvement (limited data)
2033338477569,50138688218768029300,5.0,3.0,1.0,1.0,0.0,0.0,1.0,Excellent (limited data)
2033338799144,28032511056108140660,1.0,6.0,4.0,0.0,1.0,1.0,1.0,Needs Improvement (limited data)
2033339076626,65637012496406600270,2.0,6.0,4.0,0.0,1.0,1.0,1.0,Needs Improvement (limited data)
2033341650966,19141869645425491630,3.0,4.0,3.0,0.0,0.0,0.0,1.0,Good (limited data)
2033344831526,68417024021278946800,4.0,4.0,2.0,1.0,0.0,0.0,1.0,Excellent (limited data)
2033345183756,37396126224647305130,1.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2033346850846,91070989101591136840,2.0,1.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2033350711335,61885726618552121590,1.0,4.0,3.0,0.0,0.0,0.0,1.0,Adequate (limited data)
2033354218534,46250997590499774280,5.0,7.0,1.0,1.0,1.0,0.0,1.0,Excellent (limited data)
2033360035859,42681133390449993270,4.0,1.0,1.0,1.0,0.0,0.0,1.0,Good (limited data)
2033360936999,14099297942453767750,2.0,1.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2033364240388,88826757858018952370,2.0,3.0,3.0,0.0,0.0,0.0,1.0,Adequate (limited data)
2033367065608,27819108322268372180,1.0,1.0,3.0,0.0,0.0,0.0,1.0,Needs Improvement (limited data)
2033370409985,43235032744219036360,3.0,5.0,4.0,0.0,0.0,1.0,1.0,Adequate (limited data)
2033370560555,81841851329783232560,2.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2033380087815,48474351601367613580,5.0,4.0,4.0,1.0,0.0,1.0,1.0,Adequate (limited data)
2033380390945,44399828765605045150,2.0,1.0,3.0,0.0,0.0,0.0,1.0,Adequate (limited data)
2033383082011,35746034979964280060,4.0,5.0,3.0,1.0,0.0,0.0,1.0,Excellent (limited data)
2033386980376,58982458627037649210,2.0,5.0,3.0,0.0,0.0,0.0,1.0,Good (limited data)
2033388040215,10171203038952969290,1.0,1.0,3.0,0.0,0.0,0.0,1.0,Needs Improvement (limited data)
2033404992556,29027508688062041560,3.0,7.0,4.0,0.0,1.0,1.0,1.0,Adequate (limited data)
2033405109254,18295114889167395060,1.0,6.0,2.0,0.0,1.0,0.0,1.0,Good (limited data)
2033407271956,41453518308285196400,2.0,3.0,3.0,0.0,0.0,0.0,1.0,Adequate (limited data)
2033410365456,11489726064501130910,3.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2033411319808,40546496215874294210,1.0,7.0,4.0,0.0,1.0,1.0,1.0,Needs Improvement (limited data)
2033417355303,42489156237543416760,2.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2033425747978,31676690182271562840,2.0,5.0,3.0,0.0,0.0,0.0,1.0,Good (limited data)
2033426110487,34137862451562057600,1.0,4.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2033427722244,25626973247490056700,4.0,7.0,3.0,1.0,1.0,0.0,1.0,Excellent (limited data)
2033442394118,32633701252226393700,1.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2033449476102,37035173617787348280,2.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2033460066304,23534732644368435290,4.0,2.0,3.0,1.0,0.0,0.0,1.0,Good (limited data)
2033467427879,76084601167855436100,1.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2033468732433,66677150111922832100,1.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2033469500460,36822736870559121020,1.0,5.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
2033471698974,69425609437145581600,3.0,5.0,2.0,0.0,0.0,0.0,1.0,Excellent (limited data)
2033472436267,83860849989803552740,3.0,2.0,3.0,0.0,0.0,0.0,1.0,Good (limited data)
2033485315105,85538092282707612420,1.0,4.0,3.0,0.0,0.0,0.0,1.0,Adequate (limited data)
2033495499817,77393427083125427360,3.0,6.0,4.0,0.0,1.0,1.0,1.0,Adequate (limited data)
2033508921361,57296266556428083460,4.0,3.0,4.0,1.0,0.0,1.0,1.0,Needs Improvement (limited data)
2033515206700,28400339674919290030,3.0,7.0,4.0,0.0,1.0,1.0,1.0,Adequate (limited data)
2033515389978,30056338189613528730,1.0,3.0,4.0,0.0,0.0,1.0,1.0,Needs Improvement (limited data)
